Event Name,Time,Distinct ID,City,Country,Operating System,Session Length,Duration
SpeedRanges,1677316737.69,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,11.392
Dashboard,1677316727.262,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,16.54500007629395
AlertSettings,1677316726.297,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.128
Profile,1677316725.17,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,0.948
FirmwareUpdateMain,1677316724.219,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,2.36
Profile,1677316721.859,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.904
Wallet,1677316719.901,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
Wallet,1677316719.901,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.179
Dashboard,1677316718.736,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,18.218
Wallet,1677316700.568,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
Wallet,1677316700.568,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.253
Dashboard,1677316697.323,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.021
Wallet,1677316696.357,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
Wallet,1677316696.357,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,9.356
WalletViewExpense,1677316687.001,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,24.667
Wallet,1677316662.334,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,2.174
Wallet,1677316662.334,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
TripsDaily,1677316660.089,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,8.055
Dashboard,1677316651.836,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,2.347
Dashboard,1677314636.896,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,27.71399998664856
TripsDaily,1677311847.484,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Gurgaon,IN,Android,,6.69599986076355
Dashboard,1677311840.651,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Gurgaon,IN,Android,,11.36800003051758
TripParticular,1677295543.655,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,0.138
TripParticular,1677295534.33,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,9.901
TripParticular,1677295517.068,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,1.813
TripParticular,1677295508.628,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,0.781
TripParticular,1677295505.785,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,19.831
TripsDaily,1677293042.48,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,45.09
Dashboard,1677292997.12,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,14.35
WalletViewExpense,1677292982.769,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,5.44
WalletExpenseTrip,1677292977.329,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,38.74
WalletViewExpense,1677292938.588,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,5.556
Dashboard,1677292933.032,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,4.165
TripParticular,1677292927.899,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,0.752
TripParticular,1677292896.979,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,15.39
WalletViewExpense,1677290980.926,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
WalletViewExpense,1677290976.646,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,2.979
WalletExpenseTrip,1677290973.667,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,9.448
WalletViewExpense,1677290964.219,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,14.817
Wallet,1677290949.402,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.418
Wallet,1677290949.402,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
TripsWeekly,1677290947.907,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,14.663
TripsDaily,1677290933.244,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,39.321
Dashboard,1677290893.604,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,6.57
TripsWeekly,1677276405.371,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,12.04800009727478
TripsDaily,1677276393.248,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,13.06299996376038
TripsWeekly,1677276380.167,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.4300000667572021
TripsDaily,1677276379.719,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,10.46900010108948
Dashboard,1677276369.122,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,48.40499997138977
Dashboard,1677274117.408,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,1.799999952316284
Dashboard,1677273871.804,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.682999849319458
Dashboard,1677273864.748,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,31.23499989509583
TripsDaily,1677273833.267,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,
TripParticular,1677273831.684,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,1.278000116348267
TripParticular,1677272842.244,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,12.91799998283386
TripsDaily,1677272829.199,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,6.518999814987183
Dashboard,1677272822.495,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.422999858856201
CarHealthMain,1677270607.975,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,2.307999849319458
CarHealthMain,1677270575.319,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,1.453000068664551
CoolantTemperature,1677270573.741,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,1.948999881744385
CarHealthMain,1677270571.725,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,4.927999973297119
BatteryVoltage,1677270566.718,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,14.68599987030029
CarHealthMain,1677270551.953,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,1.243000030517578
Dashboard,1677270550.582,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,26.32299995422363
Dashboard,1677261828.273,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,24.97499990463257
TripParticular,1677261803.051,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,67.05100011825562
TripParticular,1677261714.143,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,162.5460000038147
TripsDaily,1677261551.478,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,5.461999893188477
Dashboard,1677261545.843,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,5.116999864578247
TripsDaily,1677261540.42,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,
TripsDaily,1677257994.997,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,
TripsDaily,1677257986.666,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,
TripParticular,1677257968.084,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,5.237000226974487
TripsDaily,1677257962.752,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,
TripParticular,1677257959.185,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.730999946594238
TripsDaily,1677257956.354,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,
TripParticular,1677257952.442,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,14.99899983406067
TripsDaily,1677257937.32,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,13.74899983406067
Dashboard,1677257923.451,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,6.592999935150146
Subscription,1677257916.6,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,17.56599998474121
Profile,1677257898.916,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.300999879837036
Dashboard,1677257896.439,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,57.35899996757507
Dashboard,1677257695.317,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,50.57699990272522
Dashboard,1677257642.238,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,25.89699983596802
Dashboard,1677250242.922,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,22.02099990844727
LiveTracking,1677249394.263,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.7400000095367432
LiveTracking,1677249391.977,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.1080000400543213
LiveTracking,1677249391.668,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.002000093460083008
LiveTracking,1677249341.671,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,32.05599999427795
LiveTracking,1677249223.718,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,9.424999952316284
Dashboard,1677249214.16,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.02900004386901855
TripsDaily,1677246362.013,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,25.573
TripsDaily,1677245704.871,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,4.116
TripsWeekly,1677245700.755,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.118
TripsWeekly,1677245697.637,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
Dashboard,1677245697.426,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,12.656
Profile,1677245684.828,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,2.793
FirmwareUpdateMain,1677245682.03,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,5.032
Profile,1677245676.998,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.69
Dashboard,1677245675.246,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,11.463
Dashboard,1677245525.54,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,13.046
FirmwareUpdateMain,1677245512.49,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,13.286
Dashboard,1677245498.645,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
Dashboard,1677245182.921,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,237.0799999237061
Dashboard,1677244941.726,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,30.56000018119812
Dashboard,1677244899.594,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,17.11199998855591
Dashboard,1677244841.71,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,72.25699996948242
Dashboard,1677244473.114,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,13.078
Dashboard,1677244453.199,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.669
TripsDaily,1677244420.466,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,5.924
Dashboard,1677244297.446,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,32.59800004959106
Dashboard,1677244251.562,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,14.29400014877319
TripsDaily,1677243830.888,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,17.562
Dashboard,1677243813.2,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,2.919
Dashboard,1677242254.744,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,12.932
GeoFencingList,1677232508.624,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,3.509999990463257
AddGeoFence,1677232505.022,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,3.009000062942505
GeoFencingList,1677232501.937,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.312999963760376
AddGeoFence,1677232499.53,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.154999971389771
AddGeoFence,1677232494.704,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.132999897003174
GeoFencingList,1677232492.469,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.75
AlertSettings,1677232489.62,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.035999774932861
Profile,1677232487.565,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,3.508000135421753
Dashboard,1677232483.861,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,8.138000011444092
TripParticular,1677232475.385,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,40.14800000190735
Dashboard,1677232435.085,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.0559999942779541
Dashboard,1677226322.008,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,0.6480000019073486
Dashboard,1677225759.995,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,10.13099980354309
Dashboard,1677225307.314,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,17.5699999332428
Dashboard,1677223180.186,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,4.851000070571899
CarHealthMain,1677223175.106,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,1.730000019073486
CoolantTemperature,1677223173.264,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,26.20899987220764
CarHealthMain,1677223146.989,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,10.56400012969971
BatteryVoltage,1677223136.344,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,23.84800004959106
CarHealthMain,1677223112.449,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,2.490999937057495
Dashboard,1677223109.857,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,13.44800019264221
TripsDaily,1677221472.932,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,
TripParticular,1677221449.358,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.8980000019073486
TripsDaily,1677221448.318,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,56.23800015449524
Dashboard,1677221391.906,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,8.639999866485596
Dashboard,1677221078.521,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,24.715
Dashboard,1677221047.01,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,12.985
Dashboard,1677217232.932,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,8.148000001907349
TripsDaily,1677217224.47,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,
Profile,1677217222.054,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.961999893188477
CarDetails,1677217217.418,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,
CarDetails,1677217217.053,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.930999994277954
Profile,1677217211.089,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,27.59699988365173
AccountDetails,1677217183.421,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.269000053405762
Profile,1677217179.118,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,22.9449999332428
TripsDaily,1677217156.056,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,29.47699999809265
Dashboard,1677217126.421,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,19.39100003242493
Dashboard,1677217070.437,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,2.348000049591064
TripsDaily,1677217067.918,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,67.51099991798401
Dashboard,1677217000.129,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,14.1159999370575
Dashboard,1677216102.364,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,9.001000165939331
TripParticular,1677216093.157,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,28.2480001449585
Dashboard,1677216064.762,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,0.006999969482421875
BatteryVoltage,1677213746.671,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,0.497999906539917
Dashboard,1677213223.594,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,0.502000093460083
Dashboard,1677213223.078,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,0.1310000419616699
BatteryVoltage,1677213028.182,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,25.42400002479553
CarHealthMain,1677213002.703,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,3.371000051498413
Dashboard,1677212999.164,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,6.271000146865845
Dashboard,1677212864.964,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,14.17700004577637
Dashboard,1677212180.292,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,28.53299999237061
Dashboard,1677209642.028,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,3.121000051498413
Profile,1677209638.727,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,0.1519999504089355
Notifications,1677209638.506,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,4.749000072479248
Profile,1677209633.696,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,0.8890001773834229
Dashboard,1677209632.711,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,1.50600004196167
Profile,1677209630.888,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,1.052000045776367
AlertSettings,1677209629.733,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,3.045000076293945
Profile,1677209626.662,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,3.57099986076355
Dashboard,1677209622.938,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,35.47000002861023
TripParticular,1677209587.176,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,0.5910000801086426
Dashboard,1677209586.342,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,0.01399993896484375
Dashboard,1677207027.125,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,18.731
TripsDaily,1677207008.45,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,10.029
Profile,1677206998.252,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.364
HelpSection,1677206994.883,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,0.698
SupportRequests,1677206994.184,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,4.137
